rowname,draw,ddraw,itt_noctrl,itt_noctrl_p,itt_noctrl_N,itt_ctrl,itt_ctrl_p,itt_ctrl_N,itt_wctrl,itt_wctrl_p,itt_wctrl_N
health_private_surv74,1,      1.0000,   3542.1784,      0.1397,     33.0000,   4985.2808,      0.0005,     24.0000,   4362.4766,      0.0039,     24.0000
health_private_surv75,1,      1.0000,   5275.9968,      0.0490,     33.0000,   6043.2882,      0.0007,     24.0000,   5271.3815,      0.0047,     24.0000
health_private_surv76,1,      1.0000,   5498.4132,      0.0534,     33.0000,   6176.7986,      0.0000,     24.0000,   5666.7557,      0.0001,     24.0000
health_private_surv77,1,      1.0000,   5531.0205,      0.0609,     33.0000,   7700.7467,      0.0000,     24.0000,   7095.8523,      0.0000,     24.0000
health_private_surv78,1,      1.0000,   5630.0865,      0.0729,     33.0000,   8353.6555,      0.0000,     24.0000,   7750.5922,      0.0000,     24.0000
health_private_surv79,1,      1.0000,   5262.7347,      0.1212,     33.0000,  10296.4571,      0.0000,     24.0000,   9584.0258,      0.0000,     24.0000
health_private_surv8,1,      1.0000,   -170.1344,      0.0519,     58.0000,   -137.7560,      0.2150,     46.0000,   -137.7560,      0.2150,     46.0000
health_private_surv9,1,      1.0000,     57.7248,      0.5448,     58.0000,     32.0630,      0.6597,     46.0000,     32.0630,      0.6597,     46.0000
health_private_surv10,1,      2.0000,     66.6777,      0.3298,     62.0000,    204.1511,      0.0292,     54.0000,    204.1511,      0.0292,     54.0000
health_private_surv11,1,      2.0000,     54.0338,      0.4617,     62.0000,    221.0579,      0.0263,     54.0000,    221.0579,      0.0263,     54.0000
health_private_surv12,1,      2.0000,   -389.6736,      0.6330,     62.0000,  -1339.2150,      0.2410,     54.0000,  -1339.2150,      0.2410,     54.0000
health_private_surv13,1,      2.0000,      6.8990,      0.9561,     62.0000,    176.1120,      0.2359,     54.0000,    176.1120,      0.2359,     54.0000
health_private_surv14,1,      2.0000,   2736.8330,      0.0425,     62.0000,     88.4555,      0.5924,     54.0000,     88.4555,      0.5924,     54.0000
health_private_surv15,1,      2.0000,   -644.3471,      0.2095,     62.0000,    -94.8570,      0.8889,     54.0000,    -94.8570,      0.8889,     54.0000
health_private_surv16,1,      2.0000,   1516.8451,      0.1138,     62.0000,   -890.8719,      0.0878,     54.0000,   -890.8719,      0.0878,     54.0000
health_private_surv17,1,      2.0000,    853.8481,      0.2212,     62.0000,   -623.2472,      0.1675,     54.0000,   -623.2472,      0.1675,     54.0000
health_private_surv18,1,      2.0000,    833.6607,      0.2562,     62.0000,  -1308.4787,      0.0116,     54.0000,  -1308.4787,      0.0116,     54.0000
health_private_surv19,1,      2.0000,   1147.0367,      0.1998,     62.0000,  -1042.4510,      0.0386,     54.0000,  -1042.4510,      0.0386,     54.0000
health_private_surv20,1,      2.0000,   1577.6481,      0.0224,     62.0000,    462.1260,      0.5213,     54.0000,    462.1260,      0.5213,     54.0000
health_private_surv21,1,      2.0000,    -13.5007,      0.9099,     62.0000,    170.7242,      0.2129,     54.0000,    170.7242,      0.2129,     54.0000
health_private_surv22,1,      2.0000,    174.4066,      0.0725,     62.0000,    272.1721,      0.0234,     54.0000,    272.1721,      0.0234,     54.0000
health_private_surv23,1,      2.0000,    233.3949,      0.0082,     62.0000,    474.7833,      0.0001,     54.0000,    474.7833,      0.0001,     54.0000
health_private_surv24,1,      2.0000,    102.4311,      0.2152,     62.0000,     92.9751,      0.3590,     54.0000,     92.9751,      0.3590,     54.0000
health_private_surv25,1,      2.0000,     58.5360,      0.5189,     62.0000,     37.1063,      0.7024,     54.0000,     37.1063,      0.7024,     54.0000
health_private_surv26,1,      2.0000,    -46.9449,      0.5470,     62.0000,    -60.3151,      0.5184,     54.0000,    -60.3151,      0.5184,     54.0000
health_private_surv27,1,      2.0000,    -86.9766,      0.2476,     62.0000,   -111.4273,      0.1726,     54.0000,   -111.4273,      0.1726,     54.0000
health_private_surv28,1,      2.0000,     36.6913,      0.6538,     62.0000,    -82.3450,      0.3081,     54.0000,    -82.3450,      0.3081,     54.0000
health_private_surv29,1,      2.0000,     65.9580,      0.4742,     62.0000,      3.2138,      0.9749,     54.0000,      3.2138,      0.9749,     54.0000
health_private_surv30,1,      2.0000,    138.9120,      0.9365,      8.0000,      0.0000,,      4.0000,      0.0000,,      4.0000
health_private_surv31,1,      2.0000,   3072.3290,      0.0482,     13.0000,   5596.1411,,      8.0000,   5596.1411,,      8.0000
health_private_surv32,1,      2.0000,   3397.1156,      0.0038,     18.0000,  18068.9782,,     13.0000,  18068.9782,,     13.0000
health_private_surv33,1,      2.0000,   3204.6258,      0.0049,     18.0000,  17770.1905,,     13.0000,  17770.1905,,     13.0000
health_private_surv34,1,      2.0000,   3097.0332,      0.0070,     18.0000,  17879.2991,,     13.0000,  17879.2991,,     13.0000
health_private_surv35,1,      2.0000,   3111.4158,      0.0072,     18.0000,  16799.8801,,     13.0000,  16799.8801,,     13.0000
health_private_surv36,1,      2.0000,   3074.6451,      0.0073,     18.0000,  15246.0498,,     13.0000,  15246.0498,,     13.0000
health_private_surv37,1,      2.0000,   2911.2072,      0.0104,     18.0000,  15632.5680,,     13.0000,  15632.5680,,     13.0000
health_private_surv38,1,      2.0000,   2746.0432,      0.0159,     18.0000,  15493.5783,,     13.0000,  15493.5783,,     13.0000
health_private_surv39,1,      2.0000,   2685.2500,      0.0087,     19.0000,  11035.6850,      0.0000,     14.0000,  11102.1199,      0.0000,     14.0000
health_private_surv40,1,      2.0000,   2712.6434,      0.0077,     19.0000,  11126.6321,      0.0000,     14.0000,  11161.8961,      0.0000,     14.0000
health_private_surv41,1,      2.0000,   2496.5346,      0.0139,     19.0000,  10948.6652,      0.0000,     14.0000,  11014.1472,      0.0000,     14.0000
health_private_surv42,1,      2.0000,   2294.2954,      0.0234,     19.0000,  11196.8529,      0.0001,     14.0000,  11291.3448,      0.0000,     14.0000
health_private_surv43,1,      2.0000,   2278.5498,      0.0242,     19.0000,  11296.5594,      0.0000,     14.0000,  11369.3036,      0.0000,     14.0000
health_private_surv44,1,      2.0000,   2247.1354,      0.0248,     19.0000,  11033.5022,      0.0000,     14.0000,  11077.4803,      0.0000,     14.0000
health_private_surv45,1,      2.0000,   2539.3901,      0.0190,     19.0000,  10678.1759,      0.0000,     14.0000,  10675.7322,      0.0000,     14.0000
health_private_surv46,1,      2.0000,   2668.0986,      0.0249,     19.0000,  11331.3625,      0.0001,     14.0000,  11241.0952,      0.0000,     14.0000
health_private_surv47,1,      2.0000,   2206.7168,      0.0715,     19.0000,  10988.1451,      0.0000,     14.0000,  10952.8617,      0.0000,     14.0000
health_private_surv48,1,      2.0000,   2011.8767,      0.1086,     19.0000,   9690.8792,      0.0001,     14.0000,   9770.5806,      0.0000,     14.0000
health_private_surv49,1,      2.0000,   2429.8844,      0.0639,     19.0000,   9907.9586,      0.0000,     14.0000,   9952.0440,      0.0000,     14.0000
health_private_surv50,1,      2.0000,   2924.4124,      0.0440,     19.0000,  13028.1836,      0.0000,     14.0000,  13073.6487,      0.0000,     14.0000
health_private_surv51,1,      2.0000,   3166.4560,      0.0509,     19.0000,  14947.6787,      0.0001,     14.0000,  15067.2140,      0.0000,     14.0000
health_private_surv52,1,      2.0000,   3150.3566,      0.0649,     19.0000,  13621.0374,      0.0001,     14.0000,  13730.3130,      0.0000,     14.0000
health_private_surv53,1,      2.0000,   3199.4826,      0.0700,     19.0000,  12508.6386,      0.0000,     14.0000,  12554.4348,      0.0000,     14.0000
health_private_surv54,1,      2.0000,   3176.4413,      0.0819,     19.0000,  10578.6879,      0.0000,     14.0000,  10539.3759,      0.0000,     14.0000
health_private_surv55,1,      2.0000,   3237.3340,      0.1044,     19.0000,   7582.4517,      0.0000,     14.0000,   7581.7226,      0.0000,     14.0000
health_private_surv56,1,      2.0000,   3536.8039,      0.1106,     19.0000,   9437.8624,      0.0003,     14.0000,   9540.2807,      0.0000,     14.0000
health_private_surv57,1,      2.0000,   3722.6906,      0.1134,     19.0000,  13175.5975,      0.0005,     14.0000,  13336.2484,      0.0000,     14.0000
health_private_surv58,1,      2.0000,   3534.2503,      0.1534,     19.0000,  12872.1183,      0.0002,     14.0000,  12997.8185,      0.0000,     14.0000
health_private_surv59,1,      2.0000,   3288.1165,      0.1999,     19.0000,  12233.6126,      0.0000,     14.0000,  12303.2128,      0.0000,     14.0000
health_private_surv60,1,      2.0000,   3616.3667,      0.1753,     19.0000,  14627.7209,      0.0004,     14.0000,  14797.6349,      0.0000,     14.0000
health_private_surv61,1,      2.0000,   4018.0059,      0.1502,     19.0000,  17149.8138,      0.0001,     14.0000,  17287.9452,      0.0000,     14.0000
health_private_surv62,1,      2.0000,   4218.4253,      0.1517,     19.0000,  19221.0982,      0.0000,     14.0000,  19255.5558,      0.0000,     14.0000
health_private_surv63,1,      2.0000,   4103.5098,      0.1794,     19.0000,  19777.3165,      0.0001,     14.0000,  19940.4603,      0.0000,     14.0000
health_private_surv64,1,      2.0000,   4279.8650,      0.1830,     19.0000,  22418.7953,      0.0040,     14.0000,  22823.8537,      0.0001,     14.0000
health_private_surv65,1,      2.0000,   4153.6531,      0.1428,     19.0000,  29839.3519,      0.0005,     14.0000,  30193.8335,      0.0000,     14.0000
health_private_surv66,1,      2.0000,   3378.6871,      0.1404,     19.0000,  20097.4535,      0.0001,     14.0000,  20262.8962,      0.0000,     14.0000
health_private_surv67,1,      2.0000,   2632.0212,      0.2145,     19.0000,   7420.4487,      0.0176,     14.0000,   7607.2836,      0.0008,     14.0000
health_private_surv68,1,      2.0000,   2200.7969,      0.2958,     19.0000,  10384.7044,      0.0093,     14.0000,  10609.9882,      0.0004,     14.0000
health_private_surv69,1,      2.0000,   1993.7542,      0.3735,     19.0000,  14093.2564,      0.0016,     14.0000,  14305.6803,      0.0001,     14.0000
health_private_surv70,1,      2.0000,   2153.3486,      0.3563,     19.0000,  13099.3434,      0.0180,     14.0000,  13431.0041,      0.0008,     14.0000
health_private_surv71,1,      2.0000,   3032.6456,      0.1948,     19.0000,   9233.0289,      0.1053,     14.0000,   9628.7696,      0.0102,     14.0000
health_private_surv72,1,      2.0000,   3574.8551,      0.1333,     19.0000,   7534.5304,      0.1246,     14.0000,   7879.4947,      0.0133,     14.0000
health_private_surv73,1,      2.0000,   3410.8967,      0.1440,     19.0000,   5200.7717,      0.4816,     14.0000,   5767.2918,      0.1732,     14.0000
health_private_surv74,1,      2.0000,   2803.6082,      0.2420,     19.0000,   2839.4695,      0.7501,     14.0000,   3535.1812,      0.4698,     14.0000
health_private_surv75,1,      2.0000,   3096.9008,      0.2460,     19.0000,   4790.1215,      0.4557,     14.0000,   5281.0117,      0.1536,     14.0000
health_private_surv76,1,      2.0000,   4534.2807,      0.1385,     19.0000,  11737.9290,      0.1229,     14.0000,  12272.3970,      0.0131,     14.0000
health_private_surv77,1,      2.0000,   5161.5615,      0.1249,     19.0000,  12270.2830,      0.2613,     14.0000,  13078.7142,      0.0494,     14.0000
health_private_surv78,1,      2.0000,   4240.3339,      0.2966,     19.0000,   6089.4038,      0.5047,     14.0000,   6790.7720,      0.1920,     14.0000
health_private_surv79,1,      2.0000,   3395.3518,      0.3517,     19.0000,   7938.0188,      0.0942,     14.0000,   8264.5790,      0.0085,     14.0000
health_private_surv8,1,      2.0000,  -3659.4632,      0.0272,     62.0000,  -6209.2018,      0.0031,     54.0000,  -6209.2018,      0.0031,     54.0000
health_private_surv9,1,      2.0000,    157.8069,      0.0148,     62.0000,    222.5931,      0.0078,     54.0000,    222.5931,      0.0078,     54.0000
health_private_surv10,1,      3.0000,    262.4121,      0.0131,     63.0000,     43.1520,      0.4713,     46.0000,     43.1520,      0.4713,     46.0000
health_private_surv11,1,      3.0000,     56.6085,      0.5421,     63.0000,     -7.7045,      0.9293,     46.0000,     -7.7045,      0.9293,     46.0000
health_private_surv12,1,      3.0000,    -63.6317,      0.7935,     57.0000,    160.2706,      0.6910,     40.0000,    160.2706,      0.6910,     40.0000
health_private_surv13,1,      3.0000,    -14.7428,      0.9212,     57.0000,   -130.1686,      0.5844,     40.0000,   -130.1686,      0.5844,     40.0000
health_private_surv14,1,      3.0000,    736.2697,      0.0938,     57.0000,   -184.6095,      0.4471,     40.0000,   -184.6095,      0.4471,     40.0000
health_private_surv15,1,      3.0000,    -86.1922,      0.4262,     63.0000,   -222.0740,      0.2350,     46.0000,   -222.0740,      0.2350,     46.0000
health_private_surv16,1,      3.0000,    839.8106,      0.2759,     63.0000,   -929.7082,      0.0565,     46.0000,   -929.7082,      0.0565,     46.0000
health_private_surv17,1,      3.0000,    450.1946,      0.4461,     63.0000,   -823.3760,      0.0643,     46.0000,   -823.3760,      0.0643,     46.0000
health_private_surv18,1,      3.0000,    333.7827,      0.5693,     63.0000,  -1652.9544,      0.0020,     46.0000,  -1652.9544,      0.0020,     46.0000
health_private_surv19,1,      3.0000,    367.8420,      0.6161,     63.0000,  -1302.1831,      0.0083,     46.0000,  -1302.1831,      0.0083,     46.0000
health_private_surv20,1,      3.0000,    238.0012,      0.6583,     63.0000,    -87.5515,      0.8917,     46.0000,    -87.5515,      0.8917,     46.0000
health_private_surv21,1,      3.0000,   -788.9304,      0.0152,     63.0000,    248.9499,      0.4736,     46.0000,    248.9499,      0.4736,     46.0000
health_private_surv22,1,      3.0000,   -185.5234,      0.2179,     63.0000,   -298.6031,      0.0204,     46.0000,   -298.6031,      0.0204,     46.0000
health_private_surv23,1,      3.0000,    -41.1837,      0.8644,     63.0000,    741.6610,      0.0067,     46.0000,    741.6610,      0.0067,     46.0000
health_private_surv24,1,      3.0000,   -329.1362,      0.0173,     63.0000,     44.0985,      0.7486,     46.0000,     44.0985,      0.7486,     46.0000
health_private_surv25,1,      3.0000,   -455.0982,      0.0003,     63.0000,   -329.6928,      0.0108,     46.0000,   -329.6928,      0.0108,     46.0000
health_private_surv26,1,      3.0000,   -121.3362,      0.2136,     63.0000,   -188.6462,      0.0587,     46.0000,   -188.6462,      0.0587,     46.0000
health_private_surv27,1,      3.0000,   -129.0608,      0.2018,     63.0000,   -100.8117,      0.3295,     46.0000,   -100.8117,      0.3295,     46.0000
health_private_surv28,1,      3.0000,    107.8623,      0.4194,     63.0000,    -89.3864,      0.3998,     46.0000,    -89.3864,      0.3998,     46.0000
health_private_surv29,1,      3.0000,    133.4187,      0.3437,     63.0000,   -116.4738,      0.2557,     46.0000,   -116.4738,      0.2557,     46.0000
health_private_surv30,1,      3.0000,  -1040.9722,      0.5333,     14.0000,      0.0000,,      4.0000,      0.0000,,      4.0000
health_private_surv31,1,      3.0000,   1306.4199,      0.1559,     25.0000,      0.0000,,     14.0000,      0.0000,,     14.0000
health_private_surv32,1,      3.0000,   2005.9632,      0.0144,     29.0000,   1060.2953,,     18.0000,   1060.2953,,     18.0000
health_private_surv33,1,      3.0000,   1957.5741,      0.0189,     29.0000,    841.8167,,     18.0000,    841.8167,,     18.0000
health_private_surv34,1,      3.0000,   1765.5296,      0.0386,     29.0000,    533.3323,,     18.0000,    533.3323,,     18.0000
health_private_surv35,1,      3.0000,   1632.8364,      0.0694,     29.0000,    482.8501,,     18.0000,    482.8501,,     18.0000
health_private_surv36,1,      3.0000,   1661.1815,      0.0740,     29.0000,    578.6120,,     18.0000,    578.6120,,     18.0000
health_private_surv37,1,      3.0000,   1762.7819,      0.0664,     29.0000,    741.3517,,     18.0000,    741.3517,,     18.0000
health_private_surv38,1,      3.0000,   1691.9404,      0.0754,     29.0000,    948.2292,,     18.0000,    948.2292,,     18.0000
health_private_surv39,1,      3.0000,   1532.7156,      0.0971,     29.0000,    877.4361,,     18.0000,    877.4361,,     18.0000
health_private_surv40,1,      3.0000,   1340.9271,      0.1333,     29.0000,    702.3680,,     18.0000,    702.3680,,     18.0000
health_private_surv41,1,      3.0000,   1204.7337,      0.1836,     29.0000,    744.4040,,     18.0000,    744.4040,,     18.0000
health_private_surv42,1,      3.0000,   1344.8301,      0.1672,     29.0000,    816.6705,,     18.0000,    816.6705,,     18.0000
health_private_surv43,1,      3.0000,   1455.9860,      0.1531,     29.0000,    783.7573,,     18.0000,    783.7573,,     18.0000
health_private_surv44,1,      3.0000,   1340.4032,      0.2125,     29.0000,    620.7591,,     18.0000,    620.7591,,     18.0000
health_private_surv45,1,      3.0000,   1215.7360,      0.2987,     29.0000,    283.6363,,     18.0000,    283.6363,,     18.0000
health_private_surv46,1,      3.0000,   1262.8690,      0.3234,     29.0000,     25.5877,,     18.0000,     25.5877,,     18.0000
health_private_surv47,1,      3.0000,   1319.7828,      0.3372,     29.0000,      0.3462,,     18.0000,      0.3462,,     18.0000
health_private_surv48,1,      3.0000,   1212.0044,      0.3889,     29.0000,    126.2344,,     18.0000,    126.2344,,     18.0000
health_private_surv49,1,      3.0000,   1099.6299,      0.4377,     29.0000,    114.4314,,     18.0000,    114.4314,,     18.0000
health_private_surv50,1,      3.0000,   1150.8702,      0.4303,     29.0000,     20.6517,,     18.0000,     20.6517,,     18.0000
health_private_surv51,1,      3.0000,   1337.1429,      0.3765,     29.0000,    334.2920,,     18.0000,    334.2920,,     18.0000
health_private_surv52,1,      3.0000,   1354.4338,      0.3574,     29.0000,    948.4414,,     18.0000,    948.4414,,     18.0000
health_private_surv53,1,      3.0000,   1101.7683,      0.4466,     29.0000,    853.4275,,     18.0000,    853.4275,,     18.0000
health_private_surv54,1,      3.0000,   1195.5203,      0.4622,     29.0000,    163.1678,,     18.0000,    163.1678,,     18.0000
health_private_surv55,1,      3.0000,   1447.3163,      0.4473,     29.0000,    400.3291,,     18.0000,    400.3291,,     18.0000
health_private_surv56,1,      3.0000,   1094.6135,      0.5894,     29.0000,    972.1900,,     18.0000,    972.1900,,     18.0000
health_private_surv57,1,      3.0000,    550.8035,      0.7997,     29.0000,    636.6077,,     18.0000,    636.6077,,     18.0000
health_private_surv58,1,      3.0000,    184.2375,      0.9377,     29.0000,    160.3240,,     18.0000,    160.3240,,     18.0000
health_private_surv59,1,      3.0000,    -40.7934,      0.9864,     29.0000,    468.2978,,     18.0000,    468.2978,,     18.0000
health_private_surv60,1,      3.0000,    204.6501,      0.9339,     29.0000,    831.4682,,     18.0000,    831.4682,,     18.0000
health_private_surv61,1,      3.0000,    183.5189,      0.9427,     29.0000,    214.7199,,     18.0000,    214.7199,,     18.0000
health_private_surv62,1,      3.0000,    247.7883,      0.9276,     29.0000,   -438.4728,,     18.0000,   -438.4728,,     18.0000
health_private_surv63,1,      3.0000,    293.2039,      0.9223,     29.0000,  -1048.2543,,     18.0000,  -1048.2543,,     18.0000
health_private_surv64,1,      3.0000,   -672.9025,      0.8247,     29.0000,  -1542.6730,,     18.0000,  -1542.6730,,     18.0000
health_private_surv65,1,      3.0000,   -723.3949,      0.7930,     29.0000,  -1001.8200,,     18.0000,  -1001.8200,,     18.0000
health_private_surv66,1,      3.0000,   -377.1405,      0.8777,     29.0000,     46.4621,,     18.0000,     46.4621,,     18.0000
health_private_surv67,1,      3.0000,   -791.1817,      0.7342,     29.0000,   -237.4626,,     18.0000,   -237.4626,,     18.0000
health_private_surv68,1,      3.0000,   -880.1094,      0.7042,     29.0000,  -1315.6123,,     18.0000,  -1315.6123,,     18.0000
health_private_surv69,1,      3.0000,   -880.0452,      0.7114,     29.0000,  -1091.9420,,     18.0000,  -1091.9420,,     18.0000
health_private_surv70,1,      3.0000,   -979.8233,      0.6884,     29.0000,   -787.6623,,     18.0000,   -787.6623,,     18.0000
health_private_surv71,1,      3.0000,  -1417.1424,      0.5869,     29.0000,  -1249.0090,,     18.0000,  -1249.0090,,     18.0000
health_private_surv72,1,      3.0000,  -1637.4982,      0.5583,     29.0000,  -1356.1068,,     18.0000,  -1356.1068,,     18.0000
health_private_surv73,1,      3.0000,  -1187.1485,      0.6714,     29.0000,  -1035.9985,,     18.0000,  -1035.9985,,     18.0000
health_private_surv74,1,      3.0000,  -1053.7229,      0.7123,     29.0000,  -1120.2252,,     18.0000,  -1120.2252,,     18.0000
health_private_surv75,1,      3.0000,   -954.4909,      0.7675,     29.0000,  -1168.9059,,     18.0000,  -1168.9059,,     18.0000
health_private_surv76,1,      3.0000,   -410.4777,      0.9105,     29.0000,  -1020.3687,,     18.0000,  -1020.3687,,     18.0000
health_private_surv77,1,      3.0000,   -751.2110,      0.8403,     29.0000,  -1364.6314,,     18.0000,  -1364.6314,,     18.0000
health_private_surv78,1,      3.0000,  -1045.3270,      0.7765,     29.0000,  -1286.1630,,     18.0000,  -1286.1630,,     18.0000
health_private_surv79,1,      3.0000,    876.0584,      0.8348,     29.0000,   2102.1745,,     18.0000,   2102.1745,,     18.0000
health_private_surv8,1,      3.0000, -23981.6970,      0.0008,     63.0000, -35503.9163,      0.0014,     46.0000, -35503.9163,      0.0014,     46.0000
health_private_surv9,1,      3.0000,    556.4073,      0.0010,     63.0000,     48.5018,      0.4267,     46.0000,     48.5018,      0.4267,     46.0000
